age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
33.0;admin.;married;high.school;no;no;no;telephone;jul;tue;257;1;999;0;nonexistent;-2.9;92.469;-33.6;1.044;5076.2;yes
30.0;student;single;university.degree;no;yes;no;cellular;may;tue;775;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.291;5099.1;yes
36.0;technician;married;university.degree;no;unknown;unknown;cellular;aug;fri;248;1;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;no
58.0;self-employed;married;university.degree;no;no;no;cellular;aug;fri;1242;3;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;yes
67.0;housemaid;divorced;professional.course;no;no;no;cellular;aug;thu;350;1;6;2;success;-1.7;94.027;-38.3;0.899;4991.6;yes
58.0;retired;married;high.school;no;yes;no;cellular;nov;thu;125;1;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;no
39.0;admin.;married;university.degree;no;yes;no;telephone;may;fri;238;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;no
35.0;technician;married;university.degree;no;no;no;cellular;jul;fri;187;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.957;5228.1;no
53.0;blue-collar;married;basic.4y;no;no;no;telephone;may;tue;233;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no
30.0;admin.;single;high.school;no;yes;no;cellular;jul;wed;730;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no
;blue-collar;single;basic.6y;no;no;no;cellular;jul;tue;1508;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;yes
36.0;admin.;single;university.degree;no;no;no;cellular;jun;wed;706;1;7;1;success;-1.7;94.055;-39.8;0.7390000000000001;4991.6;yes
31.0;management;married;university.degree;no;yes;no;cellular;nov;mon;188;1;999;0;nonexistent;-1.1;94.76700000000001;-50.8;1.05;4963.6;yes
34.0;technician;married;university.degree;no;yes;no;cellular;nov;wed;686;1;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;yes
37.0;admin.;divorced;university.degree;no;no;no;cellular;aug;thu;329;3;9;1;success;-2.9;92.20100000000001;-31.4;0.851;5076.2;yes
38.0;blue-collar;single;high.school;unknown;yes;no;telephone;jun;wed;936;1;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;yes
42.0;blue-collar;married;professional.course;no;yes;no;cellular;oct;wed;307;1;7;1;success;-3.4;92.431;-26.9;0.735;5017.5;yes
24.0;admin.;single;university.degree;no;yes;no;cellular;aug;thu;158;1;999;0;nonexistent;-2.9;92.20100000000001;-31.4;0.851;5076.2;yes
30.0;technician;single;professional.course;no;yes;no;cellular;aug;thu;55;4;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
52.0;management;married;university.degree;no;yes;no;cellular;nov;mon;68;1;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;no
32.0;blue-collar;married;basic.4y;no;no;yes;cellular;may;thu;80;4;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.266;5099.1;no
39.0;admin.;married;high.school;no;yes;no;cellular;jun;tue;165;2;999;1;failure;-1.7;94.055;-39.8;0.7020000000000001;4991.6;no
58.0;admin.;single;university.degree;no;no;no;telephone;may;mon;543;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;yes
54.0;technician;married;university.degree;no;yes;no;telephone;jun;thu;394;1;999;0;nonexistent;1.4;94.465;-41.8;4.958;5228.1;no
26.0;technician;divorced;professional.course;no;no;yes;cellular;jul;tue;500;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;yes
29.0;blue-collar;married;basic.9y;no;yes;no;cellular;jul;tue;138;4;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;no
40.0;management;married;university.degree;no;yes;yes;cellular;nov;fri;957;1;999;1;failure;-0.1;93.2;-42.0;4.021;5195.8;yes
36.0;services;married;high.school;unknown;no;no;telephone;jun;mon;145;2;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;no
36.0;blue-collar;married;basic.6y;no;yes;no;cellular;nov;wed;70;1;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;no
31.0;management;single;basic.9y;no;yes;no;cellular;jul;tue;123;4;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no
59.0;housemaid;divorced;basic.4y;unknown;no;no;cellular;jul;tue;277;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;no
51.0;services;married;basic.6y;no;no;no;telephone;may;fri;1340;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;yes
51.0;retired;married;professional.course;no;yes;yes;telephone;may;wed;78;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
42.0;unknown;single;university.degree;no;yes;no;cellular;jul;fri;513;1;999;2;failure;-1.7;94.215;-40.3;0.885;4991.6;yes
25.0;unemployed;single;high.school;unknown;no;no;telephone;may;wed;694;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;yes
33.0;technician;single;professional.course;no;yes;no;cellular;may;wed;519;2;999;2;failure;-1.8;92.89299999999999;-46.2;1.334;5099.1;yes
42.0;self-employed;divorced;university.degree;unknown;yes;no;cellular;jul;mon;643;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;no
46.0;admin.;divorced;high.school;no;yes;no;cellular;jun;mon;372;1;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;yes
51.0;admin.;married;university.degree;no;no;no;cellular;jul;thu;396;4;999;1;failure;-1.7;94.215;-40.3;0.899;4991.6;yes
29.0;technician;;professional.course;no;no;yes;telephone;sep;thu;251;2;18;1;success;-1.1;94.199;-37.5;0.879;4963.6;no
77.0;retired;married;university.degree;no;yes;no;telephone;may;wed;372;1;3;4;success;-1.8;93.876;-40.0;0.682;5008.7;yes
38.0;blue-collar;married;basic.6y;no;yes;no;cellular;nov;wed;448;1;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;no
29.0;admin.;single;university.degree;no;no;yes;cellular;jun;thu;813;4;999;0;nonexistent;-2.9;92.963;-40.8;1.235;5076.2;yes
43.0;blue-collar;married;basic.4y;no;yes;no;telephone;may;fri;1534;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;no
31.0;technician;divorced;university.degree;no;no;no;cellular;may;wed;175;3;7;3;success;-1.8;93.876;-40.0;0.6970000000000001;5008.7;yes
53.0;blue-collar;divorced;basic.6y;no;yes;no;telephone;nov;wed;95;3;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;no
20.0;student;single;unknown;no;no;no;telephone;oct;tue;250;1;999;1;failure;-1.1;94.601;-49.5;0.982;4963.6;no
28.0;admin.;single;university.degree;no;no;no;cellular;aug;thu;489;5;999;0;nonexistent;-2.9;92.20100000000001;-31.4;0.873;5076.2;yes
30.0;admin.;single;high.school;no;yes;no;telephone;jun;tue;229;2;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
40.0;technician;married;basic.9y;unknown;yes;no;telephone;may;thu;539;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;yes
45.0;self-employed;married;high.school;no;yes;no;cellular;may;thu;21;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.266;5099.1;no
31.0;services;single;high.school;no;no;yes;telephone;jun;fri;99;5;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
76.0;retired;married;university.degree;no;no;no;cellular;aug;fri;233;2;999;0;nonexistent;-2.9;92.20100000000001;-31.4;0.8809999999999999;5076.2;yes
33.0;technician;married;professional.course;no;no;yes;cellular;apr;thu;667;1;999;0;nonexistent;-1.8;93.075;-47.1;1.41;5099.1;yes
36.0;blue-collar;married;basic.6y;unknown;yes;no;cellular;nov;wed;320;3;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;no
78.0;retired;divorced;basic.6y;no;no;no;cellular;oct;fri;212;2;999;0;nonexistent;-3.4;92.431;-26.9;0.72;5017.5;yes
49.0;technician;married;professional.course;no;no;no;telephone;jun;mon;147;1;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;no
52.0;housemaid;divorced;professional.course;no;yes;no;telephone;may;wed;222;4;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no
53.0;technician;married;professional.course;no;no;no;cellular;may;mon;206;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.354;5099.1;yes
39.0;blue-collar;married;basic.6y;unknown;yes;no;cellular;jul;tue;59;5;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;no
24.0;blue-collar;single;high.school;no;no;no;cellular;oct;thu;1032;1;3;1;success;-1.1;94.601;-49.5;1.025;4963.6;yes
46.0;admin.;married;basic.6y;no;yes;no;cellular;apr;thu;513;1;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;no
50.0;technician;married;high.school;no;yes;no;telephone;may;thu;756;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;yes
32.0;blue-collar;divorced;professional.course;no;yes;no;cellular;jul;fri;122;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no
30.0;admin.;single;high.school;no;no;no;cellular;may;wed;698;2;999;1;failure;-1.8;92.89299999999999;-46.2;1.281;5099.1;yes
30.0;admin.;married;university.degree;no;no;yes;telephone;jul;fri;117;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no
58.0;unemployed;married;professional.course;unknown;no;no;cellular;aug;thu;123;3;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;no
46.0;admin.;married;high.school;no;yes;no;cellular;jul;tue;335;3;999;2;failure;-1.7;94.215;-40.3;0.797;4991.6;yes
30.0;blue-collar;married;high.school;no;no;no;cellular;mar;tue;658;1;999;0;nonexistent;-1.8;93.369;-34.8;0.655;5008.7;yes
27.0;admin.;married;high.school;no;no;no;cellular;may;thu;643;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;no
31.0;admin.;single;high.school;no;yes;no;cellular;jul;wed;91;1;999;1;failure;-1.7;94.215;-40.3;0.84;4991.6;no
30.0;blue-collar;single;basic.9y;no;no;yes;cellular;jul;mon;985;11;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;yes
35.0;technician;single;high.school;unknown;no;no;cellular;aug;fri;1258;1;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;yes
38.0;entrepreneur;married;basic.4y;unknown;yes;no;cellular;apr;thu;691;1;999;0;nonexistent;-1.8;93.075;-47.1;1.41;5099.1;no
74.0;retired;married;basic.4y;no;yes;no;cellular;jun;mon;257;1;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;yes
46.0;housemaid;married;basic.4y;unknown;no;no;cellular;jul;fri;1649;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;yes
;blue-collar;married;basic.6y;unknown;yes;no;cellular;may;wed;334;2;999;1;failure;-1.8;92.89299999999999;-46.2;1.334;5099.1;no
29.0;technician;single;professional.course;no;yes;no;cellular;apr;mon;740;3;999;0;nonexistent;-1.8;93.075;-47.1;1.466;5099.1;yes
48.0;management;married;basic.9y;no;yes;no;cellular;may;tue;725;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.291;5099.1;yes
40.0;admin.;divorced;university.degree;no;no;no;cellular;apr;wed;143;2;999;0;nonexistent;-1.8;93.075;-47.1;1.445;5099.1;yes
34.0;management;married;university.degree;no;no;no;telephone;nov;fri;179;1;999;0;nonexistent;-0.1;93.2;-42.0;4.223;5195.8;yes
78.0;retired;divorced;unknown;no;no;no;cellular;jun;thu;282;4;999;0;nonexistent;-1.7;94.055;-39.8;0.7290000000000001;4991.6;yes
53.0;retired;married;basic.4y;no;no;no;telephone;may;thu;101;23;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no
50.0;housemaid;married;basic.4y;no;no;yes;cellular;jul;wed;462;1;4;1;success;-1.7;94.215;-40.3;0.8959999999999999;4991.6;yes
32.0;admin.;married;university.degree;no;no;no;cellular;may;thu;1030;1;6;1;success;-1.8;92.89299999999999;-46.2;1.327;5099.1;yes
41.0;blue-collar;married;basic.9y;no;no;yes;cellular;apr;fri;351;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
36.0;blue-collar;married;basic.4y;no;no;no;cellular;may;thu;11;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;no
46.0;admin.;married;university.degree;no;unknown;unknown;cellular;dec;fri;696;10;999;0;nonexistent;-3.0;92.713;-33.0;0.718;5023.5;yes
38.0;housemaid;married;basic.4y;unknown;yes;no;cellular;jul;tue;283;6;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;no
35.0;technician;married;university.degree;no;no;no;cellular;nov;tue;90;2;999;1;failure;-0.1;93.2;-42.0;4.1530000000000005;5195.8;no
30.0;services;single;high.school;no;yes;no;cellular;oct;mon;385;2;999;0;nonexistent;-3.4;92.431;-26.9;0.7390000000000001;5017.5;yes
48.0;services;married;unknown;no;no;no;cellular;nov;mon;51;1;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;no
42.0;technician;married;professional.course;unknown;no;no;cellular;aug;wed;88;2;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;no
43.0;admin.;married;university.degree;no;no;no;telephone;jun;fri;1023;3;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;yes
59.0;blue-collar;married;basic.4y;no;no;no;cellular;apr;mon;1397;3;999;1;failure;-1.8;93.749;-34.6;0.642;5008.7;yes
41.0;self-employed;married;university.degree;no;unknown;unknown;telephone;dec;wed;595;1;999;0;nonexistent;-3.0;92.713;-33.0;0.715;5023.5;yes
38.0;technician;single;professional.course;no;yes;no;cellular;nov;fri;119;1;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;no
77.0;retired;married;unknown;no;yes;no;cellular;nov;fri;193;1;3;1;success;-3.4;92.649;-30.1;0.7140000000000001;5017.5;yes
47.0;technician;married;high.school;unknown;yes;no;cellular;nov;fri;29;2;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;no
45.0;blue-collar;married;high.school;unknown;yes;no;cellular;aug;wed;969;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;yes
33.0;admin.;married;university.degree;no;yes;no;cellular;nov;tue;344;2;3;1;success;-3.4;92.649;-30.1;0.715;5017.5;yes
33.0;admin.;single;university.degree;no;no;no;cellular;may;wed;6;7;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.281;5099.1;no
74.0;retired;married;high.school;no;yes;no;cellular;aug;thu;1452;1;999;1;failure;-2.9;92.20100000000001;-31.4;0.883;5076.2;yes
26.0;entrepreneur;married;university.degree;no;no;no;telephone;may;thu;73;2;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no
54.0;technician;married;professional.course;no;no;no;cellular;aug;tue;99;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
63.0;housemaid;married;basic.4y;no;no;no;cellular;aug;tue;511;1;999;1;failure;-2.9;92.20100000000001;-31.4;0.838;5076.2;yes
38.0;admin.;single;university.degree;unknown;yes;no;telephone;jun;tue;992;1;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;yes
43.0;admin.;married;high.school;no;no;no;cellular;jul;tue;215;5;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;no
53.0;management;married;high.school;no;no;no;cellular;nov;thu;184;1;999;1;failure;-0.1;93.2;-42.0;4.0760000000000005;5195.8;no
30.0;unknown;married;university.degree;no;yes;no;cellular;aug;mon;183;2;999;0;nonexistent;1.4;93.444;-36.1;4.97;5228.1;no
45.0;technician;;professional.course;unknown;no;no;cellular;aug;tue;122;1;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;no
56.0;admin.;divorced;university.degree;no;yes;no;cellular;nov;fri;11;5;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;no
28.0;management;married;university.degree;no;no;no;telephone;jun;wed;771;2;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1;yes
47.0;technician;;professional.course;no;no;no;cellular;aug;mon;428;2;999;0;nonexistent;1.4;93.444;-36.1;4.97;5228.1;no
33.0;management;married;professional.course;no;no;no;cellular;may;thu;578;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.266;5099.1;yes
64.0;retired;married;professional.course;no;no;no;cellular;jun;tue;222;1;999;3;failure;-1.7;94.055;-39.8;0.7609999999999999;4991.6;yes
28.0;admin.;single;high.school;unknown;no;no;cellular;may;thu;1391;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;yes
35.0;blue-collar;married;basic.6y;no;yes;yes;telephone;may;wed;305;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no
41.0;management;divorced;basic.6y;no;yes;no;cellular;nov;thu;147;1;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;no
41.0;technician;married;basic.6y;no;no;no;telephone;jun;thu;41;1;999;0;nonexistent;1.4;94.465;-41.8;4.8660000000000005;5228.1;no
56.0;management;married;university.degree;no;no;no;cellular;jul;thu;57;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.968;5228.1;no
45.0;blue-collar;married;basic.9y;unknown;no;no;telephone;may;wed;22;4;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;no
30.0;self-employed;single;university.degree;no;yes;no;cellular;apr;thu;214;1;999;0;nonexistent;-1.8;93.075;-47.1;1.435;5099.1;yes
50.0;blue-collar;married;unknown;unknown;no;no;cellular;jul;thu;1275;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.958;5228.1;yes
35.0;admin.;single;university.degree;no;no;yes;telephone;may;wed;424;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
30.0;technician;single;high.school;no;yes;no;cellular;aug;tue;183;13;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
55.0;admin.;single;university.degree;no;yes;no;cellular;sep;fri;93;2;999;0;nonexistent;-3.4;92.37899999999999;-29.8;0.8029999999999999;5017.5;no
18.0;student;single;high.school;no;no;no;cellular;nov;fri;256;2;7;2;failure;-3.4;92.649;-30.1;0.7140000000000001;5017.5;yes
33.0;admin.;divorced;university.degree;no;no;no;cellular;may;tue;140;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.266;5099.1;no
23.0;blue-collar;married;basic.9y;no;yes;no;telephone;jun;wed;298;3;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
35.0;entrepreneur;married;high.school;no;yes;no;cellular;nov;thu;566;2;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;yes
44.0;blue-collar;single;basic.9y;no;yes;no;telephone;jul;tue;1127;11;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;yes
34.0;management;divorced;university.degree;no;yes;yes;cellular;nov;thu;1258;2;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;yes
36.0;technician;married;professional.course;no;no;yes;cellular;apr;fri;239;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
41.0;blue-collar;married;basic.9y;no;yes;yes;cellular;may;mon;105;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.244;5099.1;no
40.0;self-employed;married;professional.course;no;yes;yes;telephone;jun;fri;716;2;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;yes
40.0;self-employed;married;university.degree;no;no;no;cellular;nov;wed;210;1;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;no
23.0;admin.;single;high.school;no;no;no;cellular;may;thu;67;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.266;5099.1;no
34.0;technician;single;university.degree;no;yes;yes;cellular;mar;thu;221;3;3;2;success;-1.8;93.369;-34.8;0.654;5008.7;yes
49.0;blue-collar;divorced;basic.6y;unknown;no;no;cellular;jul;mon;1065;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;yes
32.0;blue-collar;married;basic.9y;no;yes;yes;cellular;nov;tue;295;1;999;0;nonexistent;-0.1;93.2;-42.0;4.1530000000000005;5195.8;no
47.0;blue-collar;single;basic.9y;unknown;yes;no;cellular;jul;wed;318;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.957;5228.1;no
47.0;admin.;divorced;university.degree;no;no;no;cellular;nov;tue;181;4;6;1;success;-3.4;92.649;-30.1;0.72;5017.5;yes
35.0;management;divorced;university.degree;no;no;no;cellular;aug;mon;472;3;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;yes
88.0;retired;divorced;basic.4y;no;yes;yes;cellular;mar;wed;103;3;999;0;nonexistent;-1.8;92.84299999999999;-50.0;1.663;5099.1;no
29.0;admin.;single;university.degree;no;yes;no;cellular;oct;mon;526;1;999;0;nonexistent;-1.1;94.601;-49.5;1.0;4963.6;yes
34.0;blue-collar;married;university.degree;no;yes;yes;cellular;may;fri;183;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;no
37.0;admin.;divorced;university.degree;no;no;yes;cellular;nov;fri;132;1;999;0;nonexistent;-0.1;93.2;-42.0;4.223;5195.8;yes
24.0;services;single;high.school;no;no;no;cellular;jul;thu;1150;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.958;5228.1;yes
31.0;admin.;married;high.school;no;no;no;telephone;jun;thu;952;4;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;yes
59.0;retired;;high.school;no;no;no;telephone;jun;tue;193;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
67.0;retired;married;basic.4y;no;yes;no;cellular;nov;thu;99;1;999;0;nonexistent;-3.4;92.649;-30.1;0.7140000000000001;5017.5;yes
34.0;technician;married;university.degree;unknown;yes;no;cellular;aug;thu;10;1;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;no
44.0;blue-collar;married;basic.9y;no;no;no;cellular;aug;thu;1056;1;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;yes
30.0;services;single;high.school;no;yes;yes;cellular;jul;wed;87;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no
39.0;management;divorced;university.degree;no;no;no;cellular;aug;wed;649;1;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;yes
53.0;blue-collar;married;basic.9y;no;no;no;telephone;may;fri;130;2;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;no
33.0;technician;single;university.degree;no;no;yes;telephone;may;mon;471;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
31.0;admin.;single;university.degree;no;no;no;telephone;may;mon;237;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
40.0;blue-collar;married;high.school;no;no;no;telephone;may;wed;158;3;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;no
29.0;admin.;single;university.degree;no;yes;no;cellular;aug;thu;299;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
31.0;admin.;single;university.degree;no;yes;yes;cellular;apr;mon;885;5;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1;yes
35.0;blue-collar;married;basic.9y;no;yes;no;cellular;jul;fri;1373;4;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.957;5228.1;yes
33.0;technician;married;professional.course;no;no;yes;cellular;apr;fri;404;1;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1;yes
